89;"Under what circumstances is it morally acceptable to bomb civilians during a war?
";if the civilians are a threat to the military
90;"Was it the right decision for the U.S. Government to bring Nazi rocket scientists to the U.S. to help develop the American space program?
";no
91;"If the Nazi medical experiments produced medical data that would be useful for today's researchers, would it be ethical to use that data?
";no
92;"Should a doctor use his or her medical knowledge to assist the military or government design physical or mental techniques for interrogating prisoners of war?
";no
93;"Is it heroic to use new weapons technologies that allow people to kill from a distance, without ever seeing their enemies?
";no
94;"What can we learn today from American action and inaction in the face of the refugee crisis in spring 1939 and the deportation of Hungarian Jews ﬁve years later?
";The United States has a moral responsibility to protect the most vulnerable members of our society.
95;"On May 7, 1945 it was announced that Germany had unconditionally surrendered to the Allies. What was Eisenhower's role?
";general
96;"5-2 million would not or could not return home. Destruction of homes and entire communities made it impossible for some to return home and in other places pogroms were initiated to keep Jews from resettling in Eastern Europe. Because of this many Jewish refugees moved from Poland to the Western European countries. There were also committees established at this time that were promoting the idea of creating a Jewish homeland in Palestine. Read page of one the document below written in 1950. Answer the following: 1. How many people were displaced? Where have most displaced persons resettled?
";1. 5-2 million 2. Western European countries
97;"What factors contributed to the Cold War?
";Soviet Union's nuclear weapons
98;"What were the causes of the American policy of containment?
";the Cold War
99;"What issues are the United Nations working on today?
";peacekeeping
100;"What are some of the diﬀerences between capitalism and communism?
";<pad>Capitalism is a system of private property and free enterprise. Communism is
101;"The Truman Doctrine and Marshall Plan have often been called “two halves of the same walnut”, different in many ways but sharing the same purpose. Can you identify the similarities and differences between the two plans?
";<pad>The Truman Doctrine was a post-World War II policy that aimed to
102;"What is NATO?
";organization of nations that formed in 1949 to defend western europe
103;"Although communism took different forms in the Soviet Union and China, the United States perspective about the need to contain and destroy it remained the same. Why do you think this is?
";The United States was a superpower and had the ability to control the world.
104;"Did Anti-Communist Measures at the Onset of the Cold War Threaten Civil Liberties and Domestic Freedoms in the United States?
";no
105;"What were the signiﬁcant social, political, economic, and cultural readjustments that occurred in the U.S. after WWII and the 1950s?
";postwar boom
106;"Could the 1950s be considered a time of social, political, economic, and cultural prosperity and challenge simultaneously?
";yes
107;"Did every American have equal access to the attainment of the “American Dream” of the 1950s?
";no
108;"How did the emergence of suburbia and the automobile culture impact lives of Americans in diﬀerent ways?
";The automobile culture impacted the lives of Americans in different ways.
109;"How signiﬁcant was the new era of mass media on American life in the 1950s?
";a new era of mass media on American life in the 1950s
110;"Why did the emergence of “subcultures” occur when they did?
";the emergence of “subcultures” occurred when they did
111;"How did the birth of rock and roll blur racial lines and lead to advancements in ending certain types of segregation across the nation?
";<pad>The birth of rock and roll blurred racial lines and lead to advancements in
112;"What social, political, economic, and cultural factors led to the increasingly wide gap between white, middle class Americans and those living in the “other America?
";the racial and economic segregation of the South
113;"What are Conglomerates?
";a group of minerals that are formed by the fusion of two or more minerals
114;"How do Franchises Work?
";<pad>Franchises are businesses that offer a product or service to the public. The franchisee is
115;"What were some of the “ﬁrsts” that occurred during the 1960 election?
";the first time a woman was elected president
116;"Did President Kennedy’s actions in dealing with leaders of Cuba, U.S.S.R. and Germany reinforce public criticism that he was too inexperienced in foreign aﬀairs or did his actions prove them wrong?
";prove them wrong
117;"To what extent did the Kennedy mystique contribute to the President’s approval rating?
";to a large extent
118;"What programs did John F . Kennedy create that helped various groups of Americans?
";GI Bill
119;"How did Kennedy’s foreign policy philosophy impact his domestic agenda?
";Kennedy's foreign policy philosophy impacted his domestic agenda
120;"How did Kennedy’s New Frontier create opportunities for all Americans?
";the first time in history that all americans had equal opportunity to succeed
121;"What programs of President Johnson’s Great Society assisted certain groups of Americans?
";<pad>s s s s s s s s s
122;"How did Johnson’s Great Society create opportunities for all Americans?
";the government provided health care and education
123;"How were the decisions of the Warren Court reﬂective of the dominant political climate during the Johnson administration?
";the Court's decisions were influenced by the political climate
124;"In what ways were Kennedy’s foreign policy strategies similar to and diﬀerent from those of his predecessor, President Eisenhower?
";<pad>Kennedy’s foreign policy strategies were similar to those of his predecessor, President Eisenhower,
125;"Was President Kennedy’s philosophy on how to “win” the Cold War in sync with the American public?
";no
126;"To what extent did the government- sponsored programs of Johnson’s Great Society prompt far-reaching and long- lasting social change?
";no
127;"How did domestic programs under John F . Kennedy and Lyndon B. Johnson beneﬁt various groups of Americans?
";African Americans
128;"To what extent did American foreign policy impact the domestic programs of Kennedy and Johnson?
";no
129;"To what extent were the domestic programs under Kennedy and Johnson a continuation of the New Deal programs established by President Roosevelt?
";no
130;"How did diﬀerent groups react to changes in American society?
";The whites were apprehensive about the changes in society.
131;"How did the second women’s movement increase rights for women?
";the right to vote
132;"How did rights increase for disabled Americans?
";the Americans with Disabilities Act
133;"How did the second women’s movement increase rights for women?
";the right to vote
134;"How did rights increase for disabledAmericans?
";the Americans with Disabilities Act
135;"Write a brief paragraph explaining whether or not you agree with Carlotta Walls LaNeir’s position that the issue over transgender bathroom use marks a step backwards in history?
";<pad>Carlotta Walls LaNeir is a transgender activist and
136;"Questions to think about with regard to race riots throughout the nation’s history: Is there a certain time of year where rioting has more frequently occurred?
";<pad>In the United States, rioting has occurred in the summer, fall, and winter.
137;"Schlaﬂy v Friedan: Who is right?
";The debate over abortion is a polarizing one.
138;"What inferences can you make about minority movements expansion of civil rights to those of the African American Civil Rights Movement?
";The African American Civil Rights Movement expanded civil rights to those of the African American population.
139;"Under what circumstances were the French ousted from Vietnam post-WWII?
";the vietnam war
140;"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?
";he was a dictator
141;"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?
";<pad>The U.S. misinterpreted Vietnam’s civil war as a component in the global
142;"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?
";the conflicting ideas between communism and democracy during the cold war
143;"How is the Vietnam War reﬂective of the issue of presidential vs. congressional authority during wartime?
";<pad>The president had the authority to declare war, but Congress had the authority to declare war against the
144;"Why was the TET Oﬀensive in 1968 considered the turning point of the war?
";saigon fell to vietnam
145;"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute war crimes?
";the u.s. was fighting for freedom and democracy in vietnam
146;"Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?
";no
147;"What ramiﬁcations of the Vietnam War are still evident in American society today?
";the racial tensions that arose from the war
148;"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?
";he was a dictator
149;"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?
";<pad>The U.S. misinterpreted Vietnam’s civil war as a component in the global
150;"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?
";the conflicting ideas between communism and democracy during the cold war
151;"How is the Vietnam War reﬂective of the issue of presidential vs.congressional authority during wartime?
";The war was fought under the authority of the President
152;"Why was the TET Oﬀensive in 1968 considered the turning point of the war?
";saigon fell to vietnam
153;"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute warcrimes?
";the u.s. was fighting for freedom and democracy in vietnam
154;"Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?
";no
155;"What ramiﬁcations of the Vietnam War are still evident inAmerican society today?
";the racial tensions that arose from the war
156;"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?
";he was a dictator
157;"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?
";<pad>The U.S. misinterpreted Vietnam’s civil war as a component in the global
;Question;Response
0;"How did physical geography impact industrial growth?
";The geography of the United States has a great impact on the development of industry.
1;"How did tycoons inﬂuence the growth of corporations?
";tycoons influenced the growth of corporations
2;"How did inventions impact demands for labor?
";inventions increased the demand for labor
3;"How did the government interact with big business?
";The government regulated big business.
4;"How did urban development change the landscape of America?
";urbanization
5;"How did race, gender and social status aﬀect American politics?
";<pad>The political system in the United States is based on the principle of a republic, with
6;"How do the maps above demonstrate that the United States was geographically ready for the Industrial Revolution?
";The United States had a large population and a large land mass.
7;"How does Andrew Carnegie view the role of the wealthy?
";wealthy should use their wealth to help the poor
8;"How does Andrew Carnegie view charity?
";a way to help people
9;"What part of the American identity does Carnegie emphasize in this document?
";American Exceptionalism
10;"How does this document reﬂect the ""Forty-Millionaire Carnegie in his Great Double Role"" political cartoon?
";The cartoon is a satire of the Carnegie's wealth and power.
11;"How does the population growth in Detroit reﬂect the growth of the Auto Industry?
";Detroit's population grew by a third between 1950 and 1970
12;"How did labor change and stay the same from pre- Industrial Revolution to during the Industrial Revolution?
";The work force was divided into two categories, skilled and unskilled.
13;"What inventions greatly changed how Americans work?
";phonograph and telephone
14;"To what extent did labor beneﬁt from the Industrial Revolution?
";a great deal
15;"To what extent did government interact with the economy?
";to a large extent
16;"The Cross of Gold Speech Check out an excerpt of the “Cross of Gold Speech” here! What grievances does William Jennings Bryan address in this speech?
";the monopoly of the railroads
17;"How does he compare farmers to those on the Atlantic Coast?
";the Atlantic Coast
18;"How does this speech represent the goals of the Populist Party?
";Populists want to make the government more accountable to the people.
19;"Think Geography! Why would more Asian immigrants enter through California, while more European immigrants came in through New York?
";California is closer to Asia
20;"What challenges did American society face?
";The Civil War
21;"How did Americans respond to these challenges?
";Americans responded by establishing a new government.
22;"What were the goals of reformers?
";reform the government
23;"How are the articles in the gallery above examples of Muckraking?
";The articles are about the corruption of the government.
24;"What potential problems can you identify in the Triangle Shirtwaist Factory that may have contributed to the death of so many workers?
";The building was poorly constructed
25;"How has the Food and Drug Administration evolved since its creation?
";<pad>The FDA has grown from a small agency to a large one with a staff of
26;"Use the interactive map to identify examples of Jim Crow laws. 1. What laws most disturbed you?
";1. Jim Crow laws
27;"What law surprised you the most?
";the law of gravity
28;"Why types of laws seemed most common?
";laws that regulate the use of land
29;"Listen to personal narratives from individuals that experienced Jim Crow ﬁrsthand. What challenges did these individuals face?
";The Jim Crow laws were enforced by the police and the courts.
30;"NAACP that emerged was Booker T. Washington, an African American educator. He founded the Tuskegee Institute, which was a vocational school for African Americans in the south. He believed that African Americans Explore the NAACP website and identify the issues they are addressing today. How are these challenges similar to and diﬀerent from those faced during the Progressive Era?
";The NAACP is addressing issues of racism, poverty, and education.
31;"You Decide: Booker T. Washington or W.E.B. DuBois?
";Booker T. Washington
32;"Some of LaFollette’s views are still debates occurring today. Where do you fall on these issues?
";LaFollette was a staunch supporter of the right to vote.
33;"How did Teddy Bears Get Their Names?
";<pad>teddy bears were named after teddy roose
34;"What does Roosevelt’s response seem to be?
";a reluctance to accept the offer
35;"Why were the 1890s a turning point in American foreign policy history?
";the u s entered world war i
36;"To what degree was American expansion in the 1890s a continuation of manifest destiny?
";yes
37;"What were the causes and consequences of the Spanish- American War?
";Spain's invasion of Cuba
38;"What challenges did America face in governing an empire?
";The United States had to deal with the complexities of governing a large empire.
39;"Were Wilson’s 14 Points idealistic or realistic?
";idealistic
40;"What were the causes and consequences of the Spanish-American War?
";<pad>The Spanish-American War was a war between the United States and Spain in 1898.
41;"To what extent was American expansion in the 1890s a continuation of manifest destiny in the 1840s?
";no
42;"In American political cartoons, Uncle Sam and Columbia have often been used to represent the United States. In this cartoon, Uncle Sam refers to the U.S. government, while Columbia is representative of the American people. What are some of the symbols that are critical to understanding the political cartoon?
";Columbia
43;"What is the cartoonist’s perspective on assistance for Cuba?
";Cuba is a communist country
44;"Describe the objects or people in the cartoon.2. What words are being stepped over by John Bull (England) and Uncle Sam (United States)?
";"""I am a British Citizen"" and ""I am an American Citizen"""
45;"What issue is this political cartoon about?
";sex
46;"For what reasons was imperialism supported by some and opposed by others?
";for economic gain
47;"Following America’s acquisition of Cuba and Puerto Rico, the debate as to whether the Constitution followed the ﬂag raged fully. How well did America live up to those ideals of an “empire of liberty” in the Caribbean while projecting its power?
";<pad>The United States has a long history of promoting democracy and human rights in the Caribbean.
48;"Presidential Policy Toward Latin America. Can you identify the policies?
";Presidential Policy Toward Latin America
49;"Do any of the causes of WWI still pose foreign policy issues or problems for the U.S.today?
";no
50;"What can be learned about the changes in American character from the manner in which the U.S. mobilized, prepared, and participated in a world war both at home and abroad?
";The American character changed from a nation of peace to a nation of war.
51;"How did the geography of Europe impact WWI warfare?
";the Alps
52;"To what extent should the victors of a war be permitted to structure a post-war peace?
";no
53;"Do you ever wonder why Veterans of Foreign Wars (VFW) volunteers give you a paper poppy after you give them a donation?
";<pad>The poppy is a symbol of remembrance for the millions of soldiers who
54;"From a political and economic perspective, were the actions of government and business seen as more conservative or innovative during the 1920s?
";conservative
55;"What part did the League of Nations play in the shift toward isolationism by the U.S. after WWI?
";the United States was not a member of the League of Nations
56;"At what point can fear lead to infringement upon an individual or group’s civil liberties?
";when it becomes a phobia
57;"Did the short-term victories of the labor movement in the 1920s ultimately help or hinder its long-term goals?
";help
58;"To what extent did the contradiction between agriculture and business contribute to economic bust by the end of the decade?
";to a large extent
59;"Why would labor groups pressure the government to pass laws like the Emergency Quota Act of 1921?
";to protect their jobs
60;"In what ways did the emergence of the double standard reﬂect the broader struggle for women between traditional and modern societal and cultural standards?
";<pad>In the early 20th century, the double standard was a way for women to be accepted
61;"To what extent did growing venues of mass media shape a mass culture?
";to a large extent
62;"In what ways did the arts of the Harlem Renaissance break down racial boundaries?
";interracial marriages
63;"What role did geography play in Chicago’s emergence as one of the most corrupt cities in America during the 1920s?
";geography
64;"Did the majority of the social and cultural changes that took place in the 1920s reinforce traditional values or represent a shift more reﬂective of modern thoughts and ideas?
";modern
65;"How did economic, political, social/ cultural choices made a decade earlier contribute to the start of the Great Depression?
";The Great Depression was a result of the Great Depression
66;"How did environmental factors aﬀect the Great Depression?
";drought
67;"How did the government under Hoover react to the Great Depression and what were pros andcons associated with his response?
";<pad>The government under Hoover reacted to the Great Depression by implementing the New Deal.
68;"How did the Great Depression aﬀect American citizens?
";the economy collapsed
69;"How did the government under Hoover react to the Great Depression and whatwere pros and cons associated with hisresponse?
";<pad>Hoover's response to the Great Depression was to create a new government agency, the
70;"What Caused the Great Depression?
";stagflation
71;"How did the government under Hoover react to the Great Depression and what were pros and cons associated with his response?
";<pad>Hoover's response to the Great Depression was to create the New Deal, which was
72;"What were the causes of World War II?
";the rise of nazism
73;"How did the civic values of the Axis powers diﬀer from the core democratic values of the United States?
";the Axis powers had a strong military
74;"Would the alliance of Axis powers have happened if the U.S. had not adopted a policy of Isolationism?
";no
75;"How did American civic values contribute to the role the U.S. home front played during WWII?
";American civic values contributed to the role the U.S. home front played during WWII
76;"Could steps have been taken by the Allies that would have prevented or greatly reduced the impact of the Holocaust?
";yes
77;"What were the major turning points of the war in each theater of war?
";Battle of Stalingrad
78;"How did the role of technology aﬀect the outcome of World War II?
";the development of the atomic bomb
79;"How did World War II change the foreign policy of the United States?
";the United States became a global power
80;"What changes do you see on the 1923 map?
";The area is now a city.
81;"What countries seemed to have lost the most territory?
";russia and ukraine
82;"How did the Versailles Treaty Change the World?
";The Treaty of Versailles was a peace treaty that ended World War I.
83;"How did Hitler Rise to Power?
";Nazism
84;"Do a close reading of the Atlantic Charter. What are the principles of the Charter that Churchill and Wilson thought would bring about “a better world”?
";<pad>The Atlantic Charter was a treaty that was signed by the United States, Great Britain,
85;"What principals are similar to Wilson’s Fourteen Points?
";The Four Agreements
86;"How powerful were the military powers of the US, Nazi Germany, and Japan prior to Pearl Harbor?
";the US had the largest military
87;"A Japanese Interment Story Local San Diego born and raised, Japanese Internment survivor Ruth Voorhies tells her experience during World War 2 when her family was placed in the Poston Arizona Japanese Internment camp. The experience was a tragic event that never should have happened and was a violation of American rights. Was the conduct of the United States during WWII consistent with its values?
";no
88;"What kinds of technological weapons are morally acceptable and what kinds are not?
";nuclear weapons
89;"Under what circumstances is it morally acceptable to bomb civilians during a war?
";if the civilians are a threat to the military
90;"Was it the right decision for the U.S. Government to bring Nazi rocket scientists to the U.S. to help develop the American space program?
";no
91;"If the Nazi medical experiments produced medical data that would be useful for today's researchers, would it be ethical to use that data?
";no
92;"Should a doctor use his or her medical knowledge to assist the military or government design physical or mental techniques for interrogating prisoners of war?
";no
93;"Is it heroic to use new weapons technologies that allow people to kill from a distance, without ever seeing their enemies?
";no
94;"What can we learn today from American action and inaction in the face of the refugee crisis in spring 1939 and the deportation of Hungarian Jews ﬁve years later?
";The United States has a moral responsibility to protect the most vulnerable members of our society.
95;"On May 7, 1945 it was announced that Germany had unconditionally surrendered to the Allies. What was Eisenhower's role?
";general
96;"5-2 million would not or could not return home. Destruction of homes and entire communities made it impossible for some to return home and in other places pogroms were initiated to keep Jews from resettling in Eastern Europe. Because of this many Jewish refugees moved from Poland to the Western European countries. There were also committees established at this time that were promoting the idea of creating a Jewish homeland in Palestine. Read page of one the document below written in 1950. Answer the following: 1. How many people were displaced? Where have most displaced persons resettled?
";1. 5-2 million 2. Western European countries
97;"What factors contributed to the Cold War?
";Soviet Union's nuclear weapons
98;"What were the causes of the American policy of containment?
";the Cold War
99;"What issues are the United Nations working on today?
";peacekeeping
100;"What are some of the diﬀerences between capitalism and communism?
";<pad>Capitalism is a system of private property and free enterprise. Communism is
101;"The Truman Doctrine and Marshall Plan have often been called “two halves of the same walnut”, different in many ways but sharing the same purpose. Can you identify the similarities and differences between the two plans?
";<pad>The Truman Doctrine was a post-World War II policy that aimed to
102;"What is NATO?
";organization of nations that formed in 1949 to defend western europe
103;"Although communism took different forms in the Soviet Union and China, the United States perspective about the need to contain and destroy it remained the same. Why do you think this is?
";The United States was a superpower and had the ability to control the world.
104;"Did Anti-Communist Measures at the Onset of the Cold War Threaten Civil Liberties and Domestic Freedoms in the United States?
";no
105;"What were the signiﬁcant social, political, economic, and cultural readjustments that occurred in the U.S. after WWII and the 1950s?
";postwar boom
106;"Could the 1950s be considered a time of social, political, economic, and cultural prosperity and challenge simultaneously?
";yes
107;"Did every American have equal access to the attainment of the “American Dream” of the 1950s?
";no
108;"How did the emergence of suburbia and the automobile culture impact lives of Americans in diﬀerent ways?
";The automobile culture impacted the lives of Americans in different ways.
109;"How signiﬁcant was the new era of mass media on American life in the 1950s?
";a new era of mass media on American life in the 1950s
110;"Why did the emergence of “subcultures” occur when they did?
";the emergence of “subcultures” occurred when they did
111;"How did the birth of rock and roll blur racial lines and lead to advancements in ending certain types of segregation across the nation?
";<pad>The birth of rock and roll blurred racial lines and lead to advancements in
112;"What social, political, economic, and cultural factors led to the increasingly wide gap between white, middle class Americans and those living in the “other America?
";the racial and economic segregation of the South
113;"What are Conglomerates?
";a group of minerals that are formed by the fusion of two or more minerals
114;"How do Franchises Work?
";<pad>Franchises are businesses that offer a product or service to the public. The franchisee is
115;"What were some of the “ﬁrsts” that occurred during the 1960 election?
";the first time a woman was elected president
116;"Did President Kennedy’s actions in dealing with leaders of Cuba, U.S.S.R. and Germany reinforce public criticism that he was too inexperienced in foreign aﬀairs or did his actions prove them wrong?
";prove them wrong
117;"To what extent did the Kennedy mystique contribute to the President’s approval rating?
";to a large extent
118;"What programs did John F . Kennedy create that helped various groups of Americans?
";GI Bill
119;"How did Kennedy’s foreign policy philosophy impact his domestic agenda?
";Kennedy's foreign policy philosophy impacted his domestic agenda
120;"How did Kennedy’s New Frontier create opportunities for all Americans?
";the first time in history that all americans had equal opportunity to succeed
121;"What programs of President Johnson’s Great Society assisted certain groups of Americans?
";<pad>s s s s s s s s s
122;"How did Johnson’s Great Society create opportunities for all Americans?
";the government provided health care and education
123;"How were the decisions of the Warren Court reﬂective of the dominant political climate during the Johnson administration?
";the Court's decisions were influenced by the political climate
124;"In what ways were Kennedy’s foreign policy strategies similar to and diﬀerent from those of his predecessor, President Eisenhower?
";<pad>Kennedy’s foreign policy strategies were similar to those of his predecessor, President Eisenhower,
125;"Was President Kennedy’s philosophy on how to “win” the Cold War in sync with the American public?
";no
126;"To what extent did the government- sponsored programs of Johnson’s Great Society prompt far-reaching and long- lasting social change?
";no
127;"How did domestic programs under John F . Kennedy and Lyndon B. Johnson beneﬁt various groups of Americans?
";African Americans
128;"To what extent did American foreign policy impact the domestic programs of Kennedy and Johnson?
";no
129;"To what extent were the domestic programs under Kennedy and Johnson a continuation of the New Deal programs established by President Roosevelt?
";no
130;"How did diﬀerent groups react to changes in American society?
";The whites were apprehensive about the changes in society.
131;"How did the second women’s movement increase rights for women?
";the right to vote
132;"How did rights increase for disabled Americans?
";the Americans with Disabilities Act
133;"How did the second women’s movement increase rights for women?
";the right to vote
134;"How did rights increase for disabledAmericans?
";the Americans with Disabilities Act
135;"Write a brief paragraph explaining whether or not you agree with Carlotta Walls LaNeir’s position that the issue over transgender bathroom use marks a step backwards in history?
";<pad>Carlotta Walls LaNeir is a transgender activist and
136;"Questions to think about with regard to race riots throughout the nation’s history: Is there a certain time of year where rioting has more frequently occurred?
";<pad>In the United States, rioting has occurred in the summer, fall, and winter.
137;"Schlaﬂy v Friedan: Who is right?
";The debate over abortion is a polarizing one.
138;"What inferences can you make about minority movements expansion of civil rights to those of the African American Civil Rights Movement?
";The African American Civil Rights Movement expanded civil rights to those of the African American population.
139;"Under what circumstances were the French ousted from Vietnam post-WWII?
";the vietnam war
140;"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?
";he was a dictator
141;"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?
";<pad>The U.S. misinterpreted Vietnam’s civil war as a component in the global
142;"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?
";the conflicting ideas between communism and democracy during the cold war
143;"How is the Vietnam War reﬂective of the issue of presidential vs. congressional authority during wartime?
";<pad>The president had the authority to declare war, but Congress had the authority to declare war against the
144;"Why was the TET Oﬀensive in 1968 considered the turning point of the war?
";saigon fell to vietnam
145;"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute war crimes?
";the u.s. was fighting for freedom and democracy in vietnam
146;"Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?
";no
147;"What ramiﬁcations of the Vietnam War are still evident in American society today?
";the racial tensions that arose from the war
148;"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?
";he was a dictator
149;"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?
";<pad>The U.S. misinterpreted Vietnam’s civil war as a component in the global
150;"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?
";the conflicting ideas between communism and democracy during the cold war
151;"How is the Vietnam War reﬂective of the issue of presidential vs.congressional authority during wartime?
";The war was fought under the authority of the President
152;"Why was the TET Oﬀensive in 1968 considered the turning point of the war?
";saigon fell to vietnam
153;"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute warcrimes?
";the u.s. was fighting for freedom and democracy in vietnam
154;"Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?
";no
155;"What ramiﬁcations of the Vietnam War are still evident inAmerican society today?
";the racial tensions that arose from the war
156;"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?
";he was a dictator
157;"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?
";<pad>The U.S. misinterpreted Vietnam’s civil war as a component in the global
158;"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?
";the conflicting ideas between communism and democracy during the cold war
;Question;Response
0;"How did physical geography impact industrial growth?
";The geography of the United States has a great impact on the development of industry.
1;"How did tycoons inﬂuence the growth of corporations?
";tycoons influenced the growth of corporations
2;"How did inventions impact demands for labor?
";inventions increased the demand for labor
3;"How did the government interact with big business?
";The government regulated big business.
4;"How did urban development change the landscape of America?
";urbanization
5;"How did race, gender and social status aﬀect American politics?
";<pad>The political system in the United States is based on the principle of a republic, with
6;"How do the maps above demonstrate that the United States was geographically ready for the Industrial Revolution?
";The United States had a large population and a large land mass.
7;"How does Andrew Carnegie view the role of the wealthy?
";wealthy should use their wealth to help the poor
8;"How does Andrew Carnegie view charity?
";a way to help people
9;"What part of the American identity does Carnegie emphasize in this document?
";American Exceptionalism
10;"How does this document reﬂect the ""Forty-Millionaire Carnegie in his Great Double Role"" political cartoon?
";The cartoon is a satire of the Carnegie's wealth and power.
11;"How does the population growth in Detroit reﬂect the growth of the Auto Industry?
";Detroit's population grew by a third between 1950 and 1970
12;"How did labor change and stay the same from pre- Industrial Revolution to during the Industrial Revolution?
";The work force was divided into two categories, skilled and unskilled.
13;"What inventions greatly changed how Americans work?
";phonograph and telephone
14;"To what extent did labor beneﬁt from the Industrial Revolution?
";a great deal
15;"To what extent did government interact with the economy?
";to a large extent
16;"The Cross of Gold Speech Check out an excerpt of the “Cross of Gold Speech” here! What grievances does William Jennings Bryan address in this speech?
";the monopoly of the railroads
17;"How does he compare farmers to those on the Atlantic Coast?
";the Atlantic Coast
18;"How does this speech represent the goals of the Populist Party?
";Populists want to make the government more accountable to the people.
19;"Think Geography! Why would more Asian immigrants enter through California, while more European immigrants came in through New York?
";California is closer to Asia
20;"What challenges did American society face?
";The Civil War
21;"How did Americans respond to these challenges?
";Americans responded by establishing a new government.
22;"What were the goals of reformers?
";reform the government
23;"How are the articles in the gallery above examples of Muckraking?
";The articles are about the corruption of the government.
24;"What potential problems can you identify in the Triangle Shirtwaist Factory that may have contributed to the death of so many workers?
";The building was poorly constructed
25;"How has the Food and Drug Administration evolved since its creation?
";<pad>The FDA has grown from a small agency to a large one with a staff of
26;"Use the interactive map to identify examples of Jim Crow laws. 1. What laws most disturbed you?
";1. Jim Crow laws
27;"What law surprised you the most?
";the law of gravity
28;"Why types of laws seemed most common?
";laws that regulate the use of land
29;"Listen to personal narratives from individuals that experienced Jim Crow ﬁrsthand. What challenges did these individuals face?
";The Jim Crow laws were enforced by the police and the courts.
30;"NAACP that emerged was Booker T. Washington, an African American educator. He founded the Tuskegee Institute, which was a vocational school for African Americans in the south. He believed that African Americans Explore the NAACP website and identify the issues they are addressing today. How are these challenges similar to and diﬀerent from those faced during the Progressive Era?
";The NAACP is addressing issues of racism, poverty, and education.
31;"You Decide: Booker T. Washington or W.E.B. DuBois?
";Booker T. Washington
32;"Some of LaFollette’s views are still debates occurring today. Where do you fall on these issues?
";LaFollette was a staunch supporter of the right to vote.
33;"How did Teddy Bears Get Their Names?
";<pad>teddy bears were named after teddy roose
34;"What does Roosevelt’s response seem to be?
";a reluctance to accept the offer
35;"Why were the 1890s a turning point in American foreign policy history?
";the u s entered world war i
36;"To what degree was American expansion in the 1890s a continuation of manifest destiny?
";yes
37;"What were the causes and consequences of the Spanish- American War?
";Spain's invasion of Cuba
38;"What challenges did America face in governing an empire?
";The United States had to deal with the complexities of governing a large empire.
39;"Were Wilson’s 14 Points idealistic or realistic?
";idealistic
40;"What were the causes and consequences of the Spanish-American War?
";<pad>The Spanish-American War was a war between the United States and Spain in 1898.
41;"To what extent was American expansion in the 1890s a continuation of manifest destiny in the 1840s?
";no
42;"In American political cartoons, Uncle Sam and Columbia have often been used to represent the United States. In this cartoon, Uncle Sam refers to the U.S. government, while Columbia is representative of the American people. What are some of the symbols that are critical to understanding the political cartoon?
";Columbia
43;"What is the cartoonist’s perspective on assistance for Cuba?
";Cuba is a communist country
44;"Describe the objects or people in the cartoon.2. What words are being stepped over by John Bull (England) and Uncle Sam (United States)?
";"""I am a British Citizen"" and ""I am an American Citizen"""
45;"What issue is this political cartoon about?
";sex
46;"For what reasons was imperialism supported by some and opposed by others?
";for economic gain
47;"Following America’s acquisition of Cuba and Puerto Rico, the debate as to whether the Constitution followed the ﬂag raged fully. How well did America live up to those ideals of an “empire of liberty” in the Caribbean while projecting its power?
";<pad>The United States has a long history of promoting democracy and human rights in the Caribbean.
