;Question;Response
124;"In what ways were Kennedy’s foreign policy strategies similar to and diﬀerent from those of his predecessor, President Eisenhower?
";"In what ways were Kennedy’s foreign policy strategies similar to and diﬀerent from those of his predecessor, President Eisenhower?

Kennedy had a strong belief in the United States being the world's preeminent power. This was reflected in his policy toward the Soviet Union, which was to seek a rapprochement with the Soviet Union in order to avoid a nuclear war and, if possible, to reduce the threat of nuclear war to a minimum. In the 1950s, the U.S. was in the midst of a Cold War, and it was essential to Kennedy's foreign policy that the United States maintain a high level of security and not allow any country to threaten the United States or its allies.

As a result of this policy, Kennedy made it a priority to work with other countries and international organizations to promote peace and disarmament, and he was a strong advocate of multilateralism. He believed that the world was a better place when nations were free to choose their own paths and pursue their own interests without interference from outside forces.

How did Kennedy differ from Eisenhower in his approach to"
125;"Was President Kennedy’s philosophy on how to “win” the Cold War in sync with the American public?
";"Was President Kennedy’s philosophy on how to “win” the Cold War in sync with the American public?

I think it was a combination of two things. One was his belief that we had to be the first to go to the moon and the second was his belief that the United States was a force for good in the world. He was a strong believer in the power of the American people and that if we worked together, we could make a difference. And that's what he did as president of the United States.

The Kennedy legacy is one of the most successful foreign policy presidencies in American history. How do you see that legacy in the 21st century?

Well, there are a lot of things that have happened since Kennedy's death in November, 1963. The Vietnam War is over, and we've come to terms with that. But the question is, what is the future of American foreign policy going to look like? And that's the question that I have been thinking about for the last 30 years or so.

In your book, you write about Kennedy"
126;"To what extent did the government- sponsored programs of Johnson’s Great Society prompt far-reaching and long- lasting social change?
";"To what extent did the government- sponsored programs of Johnson’s Great Society prompt far-reaching and long- lasting social change?

In a word, nothing at all. As I noted in my book, the government was a poor steward of the resources it provided, and it did not have the will or the ability to provide a wide range of services to the American people in the way that Johnson and his fellow New Dealers hoped.

What was the government to do? It could have done a lot of things, but none of them were good for the people who lived in the United States. The government had no business telling them what to do with their lives and the lives of their loved ones. And that is what happened.

I am a firm believer in the power of government to make people better off, and I have no doubt that government programs have helped millions of Americans improve their lives and make the world a better place. But that is not to say that government programs are the best way to do that. They are not.

The most important thing to remember is that there is no"
127;"How did domestic programs under John F . Kennedy and Lyndon B. Johnson beneﬁt various groups of Americans?
";"How did domestic programs under John F. Kennedy and Lyndon B. Johnson beneﬁt various groups of Americans?

In the 1960s and 1970s, a number of programs aimed at reducing racial and ethnic disparities in educational and employment opportunities were implemented in the United States. These programs included Title I of the Civil Rights Act of 1964, which provided federal funding for desegregation of public schools; the Fair Housing Act of 1968, which prohibited discrimination in housing on the basis of race, color, national origin, sex, familial status, or handicap; Section 504 of the Rehabilitation Act of 1973, which made it illegal to deny or abridge the right to participate in federally funded education programs because of a person's disability; and the Americans with Disabilities Act of 1990, which prohibits discrimination in the provision of goods, services, and facilities to people with disabilities.

What is the difference between affirmative action and race-conscious policies?

Affirmative action is a policy that takes into account the characteristics of a group that are different from those of the group to which it is applied. For"
128;"To what extent did American foreign policy impact the domestic programs of Kennedy and Johnson?
";"To what extent did American foreign policy impact the domestic programs of Kennedy and Johnson?

I think it's fair to say that the two presidents were influenced by their experiences in the Cold War, which had a profound impact on American foreign policy. Kennedy had been a student of the Soviet Union and its leader Nikita Khrushchev, and he came to believe that the United States could no longer be a superpower in the face of the Soviet Union. He was deeply concerned about the threat of nuclear war, and he wanted to do everything he could to prevent it. In addition, he was a proponent of free trade—a policy that was at odds with the anti-communist fervor of the time. Johnson, on the other hand, grew up in a time of isolationism and the Great Society, and he saw the world as a much more complex place than it had been in the 1950s and 1960s. He believed that the United States had an obligation to lead the world in a world of peace and prosperity, and he wanted to be the president who did that."
129;"To what extent were the domestic programs under Kennedy and Johnson a continuation of the New Deal programs established by President Roosevelt?
";"To what extent were the domestic programs under Kennedy and Johnson a continuation of the New Deal programs established by President Roosevelt?

Kennedy was the first president to take a serious look at the role of government in the economy and he had an extensive and well-documented record of working with labor unions and other social welfare groups to improve the lives of working people. In addition, his program of tax cuts and spending increased the size of government by $1.5 trillion over ten years, a number that would have been impossible without the growth of the federal government.

As a result of these programs, unemployment was cut in half, the number of people on food stamps was halved, child poverty was cut in half, and millions of people were lifted out of poverty. The unemployment rate for African-Americans, who made up the largest share of the unemployed, was cut in half, and by the end of his term in office there were no black jobless in the United States.

Johnson, on the other hand, did not go far enough in his efforts to reduce the size of government. He cut"
130;"How did diﬀerent groups react to changes in American society?
";"How did diﬀerent groups react to changes in American society?

The study found that people's attitudes toward gay and lesbian people changed over time, but not in a way that could be attributed to social change. For example, in the 1960s and 1970s, many Americans were hostile to the idea of same-sex couples raising children. By the early 1990s, however, the public had come to accept the idea of same-sex couples raising children as a matter of right—even if it was not popular at the time.

What was the most surprising finding of the study?

The researchers found that the more conservative a person was, the more likely he or she was to believe that homosexuality was a choice and that people could change their sexual orientation. This finding is consistent with a number of studies that have found that conservatives are more likely than liberals to hold anti-gay beliefs and to support laws that criminalize homosexuality.

Why did you choose to focus on this issue?

One of the reasons I wanted to look at"
131;"How did the second women’s movement increase rights for women?
";"How did the second women’s movement increase rights for women?

It is a myth that women's rights were increased in the second half of the 20th century. The movement to abolish slavery and the Civil Rights Act of 1964 were the first steps in this direction. But there was a long and arduous struggle for women's suffrage, as well as other rights that have been granted to women since the time of Mary Wollstonecraft in 1851. In addition, many of the most important advances in women's rights were made by women who did not have the right to vote, such as Rosa Parks in Montgomery, Alabama, and Coretta Scott King in Selma, Alabama.

What is the history of abortion in the United States?

Abortion was legal in the United States until 1973, when Roe v. Wade was decided by the Supreme Court. The Roe v. Wade decision established a right to abortion for women who were pregnant as a result of rape or incest, but not for women who had a fetal abnormality that made"
132;"How did rights increase for disabled Americans?
";"How did rights increase for disabled Americans?

The Supreme Court in the 1960s struck down laws that denied access to people with disabilities, but that did not change the fact that people with disabilities were discriminated against in the private and public sectors. As a result, disability rights advocates fought for a series of civil rights laws that were intended to protect people with disabilities from discrimination and unfair treatment by government and private employers. In the late 1960s and early 1970s, for example, the Americans with Disabilities Act (ADA) was passed, which required employers to make reasonable accommodations to accommodate a person's disability. This included providing auxiliary aids and services such as interpreters, assistive listening devices, and accessible transportation. The ADA also provided for equal employment opportunity, including the right to be hired and fired on the basis of disability.

But these laws were not enough, and many states continued to pass anti-disability laws and other discriminatory laws. In 1975, President Gerald Ford signed the Rehabilitation Act of 1973, which made it illegal"
133;"How did the second women’s movement increase rights for women?
";"How did the second women’s movement increase rights for women?

It is a myth that women's rights were increased in the second half of the 20th century. The movement to abolish slavery and the Civil Rights Act of 1964 were the first steps in this direction. But there was a long and arduous struggle for women's suffrage, as well as other rights that have been granted to women since the time of Mary Wollstonecraft in 1851. In addition, many of the most important advances in women's rights were made by women who did not have the right to vote, such as Rosa Parks in Montgomery, Alabama, and Coretta Scott King in Selma, Alabama.

What is the history of abortion in the United States?

Abortion was legal in the United States until 1973, when Roe v. Wade was decided by the Supreme Court. The Roe v. Wade decision established a right to abortion for women who were pregnant as a result of rape or incest, but not for women who had a fetal abnormality that made"
134;"How did rights increase for disabledAmericans?
";"How did rights increase for disabledAmericans?

The Supreme Court ruled in favor of a woman who sued her employer for firing her because she was deaf. The court said it was a right to be free from discrimination based on disability, not a right to equal treatment under the law. This is a big deal, because it means we are no longer in the Jim Crow era of discrimination against people with disabilities.

What is your favorite story about disability?

I have a lot of favorite stories about disability, but this one is my favorite. In the 1950s, my father died of heart failure at the age of 50. He left a wife and two children to care for his father in the nursing home, and his family was poor. The only way to make ends meet was to work as a janitor at a school for handicapped children for $10 a week. My father had a hard time getting a job because of his disability, which made it hard for him to earn enough money to pay for his children's education"
135;"Write a brief paragraph explaining whether or not you agree with Carlotta Walls LaNeir’s position that the issue over transgender bathroom use marks a step backwards in history?
";"Write a brief paragraph explaining whether or not you agree with Carlotta Walls LaNeir’s position that the issue over transgender bathroom use marks a step backwards in history?

Do you support the right of people to use the bathroom of their choice without fear of being harassed or assaulted?

What is your opinion on a bill that would make it illegal to deny a service to someone because of their sexual orientation or gender identity?

If you answered ""yes"" to any of these questions, please sign the petition to tell Governor Corbett to veto HB 2, the so-called ""bathroom bill."""
136;"Questions to think about with regard to race riots throughout the nation’s history: Is there a certain time of year where rioting has more frequently occurred?
";"Questions to think about with regard to race riots throughout the nation’s history: Is there a certain time of year where rioting has more frequently occurred?

What are the most common reasons for rioting?

How many people are killed each year due to racial or ethnic riots?

Are there any historical examples of riots that were racially motivated?

What is the difference between a riot and a riotous mob?

What does it mean to ""go on the rampage"" in an urban area?

What do you think of the term ""Racism in America"" and why do you think it is used to describe the problems in this country?

What do you think of President Obama's use of the term ""Racism in America""?

What do you think of the recent controversy over a book that claims to be the first book to provide a ""comprehensive history of racism in America""?

If you had to choose one word to describe your country, what would it be?

What would you like to see changed in the United States to make it a better place to"
137;"Schlaﬂy v Friedan: Who is right?
";"Schlaﬂy v Friedan: Who is right?

The New York Times' David Leonhardt, in a piece headlined ""A new era of women's rights is under way,"" argues that the ""feminist movement has reached a turning point,"" and that women are no longer fighting for equal pay, child care, reproductive rights — or, for that matter, the right to vote. Instead, Leonhardt writes, ""they are fighting for a more equal distribution of income and political power, which is to say, for an end to the gender wage gap.""

This is a false dichotomy. It ignores the fact that there is no such thing as a ""gender wage gap,"" or that the gap is a function of many factors, not just gender. And it overlooks the fact that, in the United States, women earn less than men for the same work and are underrepresented in leadership positions, even when controlling for education, experience, and other factors.

Advertisement Continue reading the main story

The fact is that the"
138;"What inferences can you make about minority movements expansion of civil rights to those of the African American Civil Rights Movement?
";"What inferences can you make about minority movements expansion of civil rights to those of the African American Civil Rights Movement?

A lot of people are going to say it's a matter of time, but the fact of the matter is that there's a long history of black people being denied the right to vote, and that's something that has to be rectified. I think it's important to look at the past and see what we can do to make sure that this never happens again.

How do you think the Black Lives Matter movement has changed the conversation about police brutality in the United States?

It's changed the conversation in a lot of ways. One of the things that's changed is that people are starting to understand that the system is not working for them, and that they have a right to be treated fairly by the police. That's a big change from the last time we had a movement like this, which was in the 1960s and '70s. The police were viewed as the enemy, and they were not held accountable for their actions. Now, we've come a long"
139;"Under what circumstances were the French ousted from Vietnam post-WWII?
";"Under what circumstances were the French ousted from Vietnam post-WWII?

Vietnam was a French colony until 1954, when the French withdrew their troops and handed control of the country over to the North Vietnamese. In the 1960s and 1970s, French influence waned, and Vietnamese nationalists began to gain power and influence in the country. By the early 1980s, the country was in the throes of a civil war that lasted from 1975 to 1979. During this time, France had an uneasy relationship with the North Vietnamese, who were seen as the aggressors in the conflict. After the war, the French left the country in a peace deal that was signed in 1979.

What was the role of France in the Vietnam War?

France played a key role in the Vietnam War from the early days of the conflict, providing air support for U.S. forces and helping to build up the South Vietnamese army. The United States, on the other hand, relied on the Soviet Union and other countries to provide military and logistical support, as well"
140;"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?
";"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?

A number of factors played a role in the escalation of the Vietnam War, including U.S. policy in Southeast Asia, the United States' failure to achieve its goals in Vietnam, and the actions of the Viet Cong (Viet Cong guerrillas). However, it is important to note that the government of President Diem was the most culpable of all parties, and that his actions contributed to the escalation of the war.

In the 1960s and 1970s, the United States had a policy of nonintervention in Vietnam. This policy was based on the belief that Vietnam was a civil war and that the Vietnamese people would be better off if they were free to choose their own leaders rather than being governed by a puppet government. The United States did not seek to overthrow the government, but rather to bring it to the negotiating table and negotiate a peace treaty that would end the war. However, the United States was not successful in this goal. Instead, the United States and"
141;"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?
";"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?

Vietnam was an outlier in the way it dealt with its war, and the United States did not take it seriously at the time. But it is a case in which the Vietnam War has been misconstrued in ways that make it difficult to understand and understand it in a way that is not misleading.

What is your take on the role of the media in this misinterpretation?

I think there is a lot of blame to go around, not just for the media but for the people who write about the media. It is not a good thing to have a war in which the media is a part of the war. The media has played a role in creating the myth of the ""victory"" of the North Vietnamese and the South Vietnamese, and that myth has been perpetuated for a long time.

The media's role is to tell the story, and it is a role that is not without its problems. But it is a role that can be"
142;"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?
";"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?

I think it's fair to say that the two ideologies were inextricably linked, and that both of them had a lot to do with the rise of the Soviet Union in the 1950s and 1960s. In that sense, they were not separate ideologies, but complementary to each other.

What was the relationship between communism and democracy in the United States during the Cold War?

Communism was an ideology that came to the fore in the late 19th century and early 20th century, and it was a political ideology that sought to unite the working class and the upper middle class, and that's what made it attractive to a lot of people. But it was also, of course, the most brutal form of totalitarianism that had ever been seen on the face of the earth. It killed millions of people, and there was no end in sight to its reign of terror.

The U.S. and the Soviet Union fought a series of wars over the next"
143;"How is the Vietnam War reﬂective of the issue of presidential vs. congressional authority during wartime?
";"How is the Vietnam War reﬂective of the issue of presidential vs. congressional authority during wartime?

I think it's a good question. The war in Vietnam was an American war, and we had a Congress that was responsible for the war. The question is how do we make sure that Congress does its job, not just when it's in session, but during wartime as well.

What's your view of the Supreme Court's decision in Citizens United v. Federal Election Commis﬇ion (2010)?

That case has changed the way we think about campaign finance, and it's not going to end up in the history books as a precedent that's good or bad. But the fact that a majority of the justices agreed to hear the case shows that there's a lot of interest in this issue, and that's a good thing.

Do you think the court is on the right track with its Citizens United decision?

I think they're making a good decision, but I'm not sure that it's the right decision for the United States of America"
144;"Why was the TET Oﬀensive in 1968 considered the turning point of the war?
";"Why was the TET Oﬀensive in 1968 considered the turning point of the war?

It was a strategic decision to go to South Vietnam in the face of a communist insurgency that was gaining strength and threatening the peace of the South. We had no idea what was going to happen in the next two years or the next five years. But the fact that we were able to take this step, and that our military leadership and political leadership in the United States and around the world recognized that this was the right thing to do, was a very, very important moment in the history of U.S.-Vietnam relations.

How much of the decision was based on intelligence, and how much was political?

I think the intelligence was the most important part of the decision, but there was a lot of political and strategic thinking that went into it as well. The president, as you know, was a very intelligent man, and he knew that he needed to do something that would make him look good to the American people, but also to get the world to look at"
145;"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute war crimes?
";"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute war crimes?

A lot of people have a hard time answering this question, but it's important to understand the context in which the United States was fighting a war in Vietnam. At the time, the Vietnamese government was in the throes of a civil war between communists and pro-U.S. forces led by Ho Chi Minh. As I mentioned in my book, Vietnam's Civil War (2003), there were two sides to the civil war: the communists and the pro-U.S. forces. Both sides used violence to gain control of the country, and in doing so, they violated the Geneva Conventions of 1949, which prohibit the use of force against civilians unless it is necessary to prevent the enemy from taking action that would ""compel or coerce the belligerent to comply with the terms of the peace or to render assistance in the execution of the terms of the peace."" (Article 51 of the Geneva Convention provides that ""no distinction shall be made as to the status of persons who"
146;"Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?
";"Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?

Nixon was a war monger and a hypocrite. He lied to the American people about the reasons for the war, and he lied to the American people about the results of the war. The truth is that Vietnam was a war of aggression against a defenseless people, and it was an unmitigated disaster for the United States of America.

In the 1960s, President Lyndon B. Johnson had a plan to end the war in Vietnam, and that plan was put into effect by the Nixon-Kennedy Administrations. But Nixon refused to sign the Joint Resolution of August 28, 1964, which called for the withdrawal of U.S. forces from Indochina by the end of 1965. Instead, he launched Operation Rolling Thunder, a bombing campaign that killed thousands of Vietnamese civilians and destroyed the country's infrastructure, infrastructure that would have been in place for the next 50 years or more. This is a direct violation of the Joint Resolution, and it is the most"
147;"What ramiﬁcations of the Vietnam War are still evident in American society today?
";"What ramiﬁcations of the Vietnam War are still evident in American society today?

A few years ago I was asked to give a talk at a university in the United States. The subject was the history of war and how it was used to justify the use of military force against other countries. It was a difficult question to answer, because there are so many things that have been written about the Vietnam War, from the most trivial to the most profound. The question was: What are the ramiﬁcations of the Vietnam War? I had no idea what to say and was surprised when a student came up to me and said, ""Professor, you're the one who wrote the book on the Vietnam War, right?"" And I said, ""No, I'm not."" I thought it was an interesting question, but I didn't have the answers to it.

In the book you talk about the ""Vietnamization of the U.S. military"" and how this is a result of the Cold War. How do you think this has"
148;"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?
";"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?

A number of factors played a role in the escalation of the Vietnam War, including U.S. policy in Southeast Asia, the United States' failure to achieve its goals in Vietnam, and the actions of the Viet Cong (Viet Cong guerrillas). However, it is important to note that the government of President Diem was the most culpable of all parties, and that his actions contributed to the escalation of the war.

In the 1960s and 1970s, the United States had a policy of nonintervention in Vietnam. This policy was based on the belief that Vietnam was a civil war and that the Vietnamese people would be better off if they were free to choose their own leaders rather than being governed by a puppet government. The United States did not seek to overthrow the government, but rather to bring it to the negotiating table and negotiate a peace treaty that would end the war. However, the United States was not successful in this goal. Instead, the United States and"
149;"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?
";"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?

Vietnam was an outlier in the way it dealt with its war, and the United States did not take it seriously at the time. But it is a case in which the Vietnam War has been misconstrued in ways that make it difficult to understand and understand it in a way that is not misleading.

What is your take on the role of the media in this misinterpretation?

I think there is a lot of blame to go around, not just for the media but for the people who write about the media. It is not a good thing to have a war in which the media is a part of the war. The media has played a role in creating the myth of the ""victory"" of the North Vietnamese and the South Vietnamese, and that myth has been perpetuated for a long time.

The media's role is to tell the story, and it is a role that is not without its problems. But it is a role that can be"
150;"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?
";"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?

I think it's fair to say that the two ideologies were inextricably linked, and that both of them had a lot to do with the rise of the Soviet Union in the 1950s and 1960s. In that sense, they were not separate ideologies, but complementary to each other.

What was the relationship between communism and democracy in the United States during the Cold War?

Communism was an ideology that came to the fore in the late 19th century and early 20th century, and it was a political ideology that sought to unite the working class and the upper middle class, and that's what made it attractive to a lot of people. But it was also, of course, the most brutal form of totalitarianism that had ever been seen on the face of the earth. It killed millions of people, and there was no end in sight to its reign of terror.

The U.S. and the Soviet Union fought a series of wars over the next"
151;"How is the Vietnam War reﬂective of the issue of presidential vs.congressional authority during wartime?
";"How is the Vietnam War reﬂective of the issue of presidential vs.congressional authority during wartime?

I think it's a good question. The war in Vietnam was an American war, and we had a Congress that was responsible for the war. The question is how do we make sure that Congress does its job, not just when it's in session, but during wartime as well.

What's your take on the Supreme Court's Citizens United decision, which allows corporations to spend unlimited amounts on political campaigns?

That's one of the most important decisions in the history of our country. It opened the floodgates to a lot of money in politics, and the result has been to make it harder for people to get involved in politics and more likely that they're going to stay in the shadows.

How would you respond to critics who say, ""Well, you're a Republican, so you can't be pro-corporation""?

I think there are two things to say about that. First of all, I'm an independent, and I've voted"
152;"Why was the TET Oﬀensive in 1968 considered the turning point of the war?
";"Why was the TET Oﬀensive in 1968 considered the turning point of the war?

It was a strategic decision to go to South Vietnam in the face of a communist insurgency that was gaining strength and threatening the peace of the South. We had no idea what was going to happen in the next two years or the next five years. But the fact that we were able to take this step, and that our military leadership and political leadership in the United States and around the world recognized that this was the right thing to do, was a very, very important moment in the history of U.S.-Vietnam relations.

How much of the decision was based on intelligence, and how much was political?

I think the intelligence was the most important part of the decision, but there was a lot of political and strategic thinking that went into it as well. The president, as you know, was a very intelligent man, and he knew that he needed to do something that would make him look good to the American people, but also to get the world to look at"
153;"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute warcrimes?
";"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute warcrimes?

A few years ago I had the opportunity to visit South Vietnam and the United States. During my visit, I was struck by the similarities between the two countries and how they are similar in many ways. For example, both countries have a long history of colonial rule, which is a form of slavery in the United States and a form of apartheid in South Africa. Both countries are ruled by military dictatorships, which are similar to those in South Africa. Both countries suffer from high levels of poverty, which is similar to the poverty in South Africa. Both countries have large and growing populations of ethnic minorities, which are similar to the ethnic minorities in South Africa. And both countries have a strong military and an increasingly militarized police force. These similarities are what led me to conclude that there is a common thread that runs through all of these similarities and that the Vietnam War was an example of this common thread.

In the 1960s and 1970s, the Vietnamese people were subjected to a brutal and"
154;"Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?
";"Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?

Nixon was a war monger and a hypocrite. He lied to the American people about the reasons for the war, and he lied to the American people about the results of the war. The truth is that Vietnam was a war of aggression against a defenseless people, and it was an unmitigated disaster for the United States of America.

In the 1960s, President Lyndon B. Johnson had a plan to end the war in Vietnam, and that plan was put into effect by the Nixon-Kennedy Administrations. But Nixon refused to sign the Joint Resolution of August 28, 1964, which called for the withdrawal of U.S. forces from Indochina by the end of 1965. Instead, he launched Operation Rolling Thunder, a bombing campaign that killed thousands of Vietnamese civilians and destroyed the country's infrastructure, infrastructure that would have been in place for the next 50 years or more. This is a direct violation of the Joint Resolution, and it is the most"
155;"What ramiﬁcations of the Vietnam War are still evident inAmerican society today?
";"What ramiﬁcations of the Vietnam War are still evident inAmerican society today?

A few years ago I was asked to give a talk at a university in the United States. The subject was the history of the Vietnam War, and one of the speakers was a professor of political science. He said, ""Professor, what do you think of this book by Robert McNamara, The Tragedy of American Diplomacy?"" I said, ""It's a good book, but I have a problem with it."" He looked at me with a look of astonishment and said, ""Well, you're the one who said the war was a mistake."" And that was the end of the conversation.

In the early 1970s, the U.S. and South Vietnam signed a peace treaty that ended the war. But there was no peace treaty, and the war continued in a different form for another 20 years. It was called Operation Ranch Hand, and it involved the bombing of North Vietnam, which had been an enemy of the United States since the Spanish-American War"
156;"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?
";"In what ways was the government of President Diem responsible for the intensifying unrest within Vietnam?

A number of factors played a role in the escalation of the Vietnam War, including U.S. policy in Southeast Asia, the United States' failure to achieve its goals in Vietnam, and the actions of the Viet Cong (Viet Cong guerrillas). However, it is important to note that the government of President Diem was the most culpable of all parties, and that his actions contributed to the escalation of the war.

In the 1960s and 1970s, the United States had a policy of nonintervention in Vietnam. This policy was based on the belief that Vietnam was a civil war and that the Vietnamese people would be better off if they were free to choose their own leaders rather than being governed by a puppet government. The United States did not seek to overthrow the government, but rather to bring it to the negotiating table and negotiate a peace treaty that would end the war. However, the United States was not successful in this goal. Instead, the United States and"
157;"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?
";"How did the U.S. misinterpret Vietnam’s civil war as a component in the global struggle between communism and democracy that deﬁned the Cold War?

Vietnam was an outlier in the way it dealt with its war, and the United States did not take it seriously at the time. But it is a case in which the Vietnam War has been misconstrued in ways that make it difficult to understand and understand it in a way that is not misleading.

What is your take on the role of the media in this misinterpretation?

I think there is a lot of blame to go around, not just for the media but for the people who write about the media. It is not a good thing to have a war in which the media is a part of the war. The media has played a role in creating the myth of the ""victory"" of the North Vietnamese and the South Vietnamese, and that myth has been perpetuated for a long time.

The media's role is to tell the story, and it is a role that is not without its problems. But it is a role that can be"
158;"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?
";"How were conﬂicting ideas between communism and democracy during the Cold War responsible for U.S. involvement in Vietnam?

I think it's fair to say that the two ideologies were inextricably linked, and that both of them had a lot to do with the rise of the Soviet Union in the 1950s and 1960s. In that sense, they were not separate ideologies, but complementary to each other.

What was the relationship between communism and democracy in the United States during the Cold War?

Communism was an ideology that came to the fore in the late 19th century and early 20th century, and it was a political ideology that sought to unite the working class and the upper middle class, and that's what made it attractive to a lot of people. But it was also, of course, the most brutal form of totalitarianism that had ever been seen on the face of the earth. It killed millions of people, and there was no end in sight to its reign of terror.

The U.S. and the Soviet Union fought a series of wars over the next"
159;"How is the Vietnam War reﬂective of the issue of presidential vs. congressional authority during wartime?
";"How is the Vietnam War reﬂective of the issue of presidential vs. congressional authority during wartime?

I think it's a good question. The war in Vietnam was an American war, and we had a Congress that was responsible for the war. The question is how do we make sure that Congress does its job, not just when it's in session, but during wartime as well.

What's your view of the Supreme Court's decision in Citizens United v. Federal Election Commis﬇ion (2010)?

That case has changed the way we think about campaign finance, and it's not going to end up in the history books as a precedent that's good or bad. But the fact that a majority of the justices agreed to hear the case shows that there's a lot of interest in this issue, and that's a good thing.

Do you think the court is on the right track with its Citizens United decision?

I think they're making a good decision, but I'm not sure that it's the right decision for the United States of America"
160;"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute war crimes?
";"If the U.S. was ﬁghting for freedom and democracy in Vietnam, why did some actions by American soldiers constitute war crimes?

A lot of people have a hard time answering this question, but it's important to understand the context in which the United States was fighting a war in Vietnam. At the time, the Vietnamese government was in the throes of a civil war between communists and pro-U.S. forces led by Ho Chi Minh. As I mentioned in my book, Vietnam's Civil War (2003), there were two sides to the civil war: the communists and the pro-U.S. forces. Both sides used violence to gain control of the country, and in doing so, they violated the Geneva Conventions of 1949, which prohibit the use of force against civilians unless it is necessary to prevent the enemy from taking action that would ""compel or coerce the belligerent to comply with the terms of the peace or to render assistance in the execution of the terms of the peace."" (Article 51 of the Geneva Convention provides that ""no distinction shall be made as to the status of persons who"
161;Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?;"Did President Nixon genuinely fulﬁll his promise to the American people to end the war in Vietnam through “peace with honor?

Nixon was a war monger and a hypocrite. He lied to the American people about the reasons for the war, and he lied to the American people about the results of the war. The truth is that Vietnam was a war of aggression against a defenseless people, and it was an unmitigated disaster for the United States of America.

In the 1960s, President Lyndon B. Johnson had a plan to end the war in Vietnam, and that plan was put into effect by the Nixon-Kennedy Administrations. But Nixon refused to sign the Joint Resolution of August 28, 1964, which called for the withdrawal of U.S. forces from Indochina by the end of 1965. Instead, he launched Operation Rolling Thunder, a bombing campaign that killed thousands of Vietnamese civilians and destroyed the country's infrastructure, infrastructure that would have been in place for the next 50 years or more. This is a direct violation of the Joint Resolution, and it is the"
